Atlas	Species	Section	Developmental stage	Sex	Technology	Kind	Tissue	Disease	Spatial clustering	H&E	Download	ExploreId	n_obs	n_genes
SCDS0000170	Homo sapiens / 人	GSM6022259_processed.h5ad	GSM6022259		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002100/GSM6022259_processed.h5ad	cdcp_SCDS0000170_GSM6022259	3924	29720
SCDS0000170	Homo sapiens / 人	GSM6022280_processed.h5ad	GSM6022280		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002109/GSM6022280_processed.h5ad	cdcp_SCDS0000170_GSM6022280	6711	30714
SCDS0000170	Homo sapiens / 人	GSM6022257_processed.h5ad	GSM6022257		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002114/GSM6022257_processed.h5ad	cdcp_SCDS0000170_GSM6022257	4125	30966
SCDS0000170	Homo sapiens / 人	GSM6022271_processed.h5ad	GSM6022271		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002110/GSM6022271_processed.h5ad	cdcp_SCDS0000170_GSM6022271	2191	28706
SCDS0000170	Homo sapiens / 人	GSM6022252_processed.h5ad	GSM6022252		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002094/GSM6022252_processed.h5ad	cdcp_SCDS0000170_GSM6022252	6833	24665
SCDS0000170	Homo sapiens / 人	GSM6022253_processed.h5ad	GSM6022253		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002111/GSM6022253_processed.h5ad	cdcp_SCDS0000170_GSM6022253	3434	25319
SCDS0000170	Homo sapiens / 人	GSM6022275_processed.h5ad	GSM6022275		10x Genomics Chromium	snrna	Brain, Subcutaneous tissue, Lymp	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000170		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000170/SCSP0002113/GSM6022275_processed.h5ad	cdcp_SCDS0000170_GSM6022275	9556	29322
SCDS0000171	Homo sapiens / 人	GSM6474825_processed.h5ad	GSM6474825		10x Genomics Chromium	snrna	Blood	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000171		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000171/SCSP0002120/GSM6474825_processed.h5ad	cdcp_SCDS0000171_GSM6474825	5739	19112
SCDS0000171	Homo sapiens / 人	GSM6474823_processed.h5ad	GSM6474823		10x Genomics Chromium	snrna	Blood	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000171		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000171/SCSP0002118/GSM6474823_processed.h5ad	cdcp_SCDS0000171_GSM6474823	6261	19270
SCDS0000171	Homo sapiens / 人	GSM6474817_processed.h5ad	GSM6474817		10x Genomics Chromium	snrna	Blood	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000171		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000171/SCSP0002115/GSM6474817_processed.h5ad	cdcp_SCDS0000171_GSM6474817	6272	19780
SCDS0000171	Homo sapiens / 人	GSM6474824_processed.h5ad	GSM6474824		10x Genomics Chromium	snrna	Blood	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000171		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000171/SCSP0002116/GSM6474824_processed.h5ad	cdcp_SCDS0000171_GSM6474824	6859	19051
SCDS0000171	Homo sapiens / 人	GSM6474818_processed.h5ad	GSM6474818		10x Genomics Chromium	snrna	Blood	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000171		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000171/SCSP0002119/GSM6474818_processed.h5ad	cdcp_SCDS0000171_GSM6474818	6125	19845
SCDS0000171	Homo sapiens / 人	GSM6474819_processed.h5ad	GSM6474819		10x Genomics Chromium	snrna	Blood	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000171		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000171/SCSP0002117/GSM6474819_processed.h5ad	cdcp_SCDS0000171_GSM6474819	8103	19983
SCDS0000172	Homo sapiens / 人	GSM6019633_processed.h5ad	GSM6019633		10x Genomics Chromium	snrna	Liver	Hepatitis b virus-associated chr	https://db.cngb.org/cdcp/dataset/SCDS0000172		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000172/SCSP0002125/GSM6019633_processed.h5ad	cdcp_SCDS0000172_GSM6019633	4526	15053
SCDS0000172	Homo sapiens / 人	GSM6019628_processed.h5ad	GSM6019628		10x Genomics Chromium	snrna	Liver	Hepatitis b virus-associated chr	https://db.cngb.org/cdcp/dataset/SCDS0000172		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000172/SCSP0002126/GSM6019628_processed.h5ad	cdcp_SCDS0000172_GSM6019628	7337	16325
SCDS0000172	Homo sapiens / 人	GSM6019629_processed.h5ad	GSM6019629		10x Genomics Chromium	snrna	Liver	Hepatitis b virus-associated chr	https://db.cngb.org/cdcp/dataset/SCDS0000172		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000172/SCSP0002122/GSM6019629_processed.h5ad	cdcp_SCDS0000172_GSM6019629	5080	16267
SCDS0000172	Homo sapiens / 人	GSM6019630_processed.h5ad	GSM6019630		10x Genomics Chromium	snrna	Liver	Hepatitis b virus-associated chr	https://db.cngb.org/cdcp/dataset/SCDS0000172		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000172/SCSP0002121/GSM6019630_processed.h5ad	cdcp_SCDS0000172_GSM6019630	14517	17718
SCDS0000172	Homo sapiens / 人	GSM6019632_processed.h5ad	GSM6019632		10x Genomics Chromium	snrna	Liver	Hepatitis b virus-associated chr	https://db.cngb.org/cdcp/dataset/SCDS0000172		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000172/SCSP0002123/GSM6019632_processed.h5ad	cdcp_SCDS0000172_GSM6019632	12220	17331
SCDS0000172	Homo sapiens / 人	GSM6019631_processed.h5ad	GSM6019631		10x Genomics Chromium	snrna	Liver	Hepatitis b virus-associated chr	https://db.cngb.org/cdcp/dataset/SCDS0000172		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000172/SCSP0002124/GSM6019631_processed.h5ad	cdcp_SCDS0000172_GSM6019631	12378	17658
SCDS0000173	Homo sapiens / 人	GSM6605435_processed.h5ad	GSM6605435		10x Genomics Chromium	snrna	Uterus	Endometriosis	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002131/GSM6605435_processed.h5ad	cdcp_SCDS0000173_GSM6605435	19250	25909
SCDS0000173	Homo sapiens / 人	GSM6605433_processed.h5ad	GSM6605433		10x Genomics Chromium	snrna	Uterus	Endometriosis	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002132/GSM6605433_processed.h5ad	cdcp_SCDS0000173_GSM6605433	8765	25548
SCDS0000173	Homo sapiens / 人	GSM6605440_processed.h5ad	GSM6605440		10x Genomics Chromium	snrna	Uterus	Control	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002129/GSM6605440_processed.h5ad	cdcp_SCDS0000173_GSM6605440	9085	26220
SCDS0000173	Homo sapiens / 人	GSM7277298_processed.h5ad	GSM7277298		10x Genomics Chromium	snrna	Uterus	Endometriosis, Control	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002134/GSM7277298_processed.h5ad	cdcp_SCDS0000173_GSM7277298	8657	25782
SCDS0000173	Homo sapiens / 人	GSM6605431_processed.h5ad	GSM6605431		10x Genomics Chromium	snrna	Uterus	Endometriosis	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002128/GSM6605431_processed.h5ad	cdcp_SCDS0000173_GSM6605431	12162	25953
SCDS0000173	Homo sapiens / 人	GSM6605439_processed.h5ad	GSM6605439		10x Genomics Chromium	snrna	Uterus	Control	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002130/GSM6605439_processed.h5ad	cdcp_SCDS0000173_GSM6605439	17806	25968
SCDS0000173	Homo sapiens / 人	GSM7277297_processed.h5ad	GSM7277297		10x Genomics Chromium	snrna	Uterus	Endometriosis, Control	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002127/GSM7277297_processed.h5ad	cdcp_SCDS0000173_GSM7277297	9008	25333
SCDS0000173	Homo sapiens / 人	GSM6605436_processed.h5ad	GSM6605436		10x Genomics Chromium	snrna	Uterus	Endometriosis	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002136/GSM6605436_processed.h5ad	cdcp_SCDS0000173_GSM6605436	10792	26141
SCDS0000173	Homo sapiens / 人	GSM6605437_processed.h5ad	GSM6605437		10x Genomics Chromium	snrna	Uterus	Control	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002133/GSM6605437_processed.h5ad	cdcp_SCDS0000173_GSM6605437	14695	24753
SCDS0000173	Homo sapiens / 人	GSM7277296_processed.h5ad	GSM7277296		10x Genomics Chromium	snrna	Uterus	Endometriosis, Control	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002139/GSM7277296_processed.h5ad	cdcp_SCDS0000173_GSM7277296	9371	26007
SCDS0000173	Homo sapiens / 人	GSM6605434_processed.h5ad	GSM6605434		10x Genomics Chromium	snrna	Uterus	Endometriosis	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002137/GSM6605434_processed.h5ad	cdcp_SCDS0000173_GSM6605434	11335	25709
SCDS0000173	Homo sapiens / 人	GSM6605432_processed.h5ad	GSM6605432		10x Genomics Chromium	snrna	Uterus	Endometriosis	https://db.cngb.org/cdcp/dataset/SCDS0000173		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000173/SCSP0002135/GSM6605432_processed.h5ad	cdcp_SCDS0000173_GSM6605432	11534	25937
